year,species,species_name,sample_number,sample_size,sample_weight,extrapolated_weight,extrapolated_number,percent_retained,gear_type,latdd_start,londd_start,nmfs_area,haul_join
2019,350,SHORTSPINE THORNYHEAD,3,225,2.52,68.91,82,100,1,60.49,-179.15167,524,23575003367e9
2019,350,SHORTSPINE THORNYHEAD,7,22112,4.5,19.05,30,100,2,54.69,-166.33333,517,23647003681e9
2019,350,SHORTSPINE THORNYHEAD,13,50059,10.87,32.05,38,100,2,54.68833,-166.31167,517,23647003681e9
2019,350,SHORTSPINE THORNYHEAD,3,29747,2.03,9.05,13,100,2,54.67333,-166.36333,517,23647003681e9
2019,350,SHORTSPINE THORNYHEAD,4,38398,2.15,6.9,13,100,2,54.64333,-166.19833,517,23647003681e9
2019,350,SHORTSPINE THORNYHEAD,2,9032,1.1,10.36,19,100,2,54.685,-166.70667,517,23647003681e9
2019,350,SHORTSPINE THORNYHEAD,4,55529,5.2,16.44,13,100,2,54.85667,-166.91333,517,23647003681e9
2019,350,SHORTSPINE THORNYHEAD,4,28805,4.66,14.7,13,100,2,54.78667,-166.82667,517,23647003681e9
2019,350,SHORTSPINE THORNYHEAD,10,34465,8.16,26.15,32,100,2,54.79667,-166.885,517,23647003681e9
2019,350,SHORTSPINE THORNYHEAD,1,13646,1.85,9.3,5,100,2,54.72833,-166.70667,517,23647003681e9
2019,350,SHORTSPINE THORNYHEAD,88,19332,69.88,320.03,417,100,2,55.38833,-168.165,517,23647003681e9
2019,350,SHORTSPINE THORNYHEAD,3,11821,2.7,18.09,20,100,2,55.22833,-167.745,517,23647003681e9
2019,350,SHORTSPINE THORNYHEAD,1,418,2.7,300.86,111,98,1,52.02667,177.84,542,23656002134e9
2019,350,SHORTSPINE THORNYHEAD,1,287,1.06,139.71,132,95,1,52.01,177.85333,542,23656002134e9
2019,350,SHORTSPINE THORNYHEAD,1,301,2.81,168.73,60,98,1,51.595,179.10833,542,23656002134e9
2019,350,SHORTSPINE THORNYHEAD,3,308,5.87,434.55,222,98,1,51.305,179.435,542,23656002134e9
2019,350,SHORTSPINE THORNYHEAD,5,289,8.28,655.41,396,98,1,51.255,179.33167,542,23656002134e9
2019,350,SHORTSPINE THORNYHEAD,3,391,6.49,934.53,432,98,1,51.305,179.445,542,23656002134e9
2019,350,SHORTSPINE THORNYHEAD,2,376,2.96,346.7,234,97,1,51.29833,179.445,542,23656002134e9
2019,350,SHORTSPINE THORNYHEAD,23,382,10.57,1157.11,2518,85,1,51.31667,-179.45333,542,23656002134e9
2019,350,SHORTSPINE THORNYHEAD,13,282,4.76,571.78,1562,90,1,51.375,-179.43,542,23656002134e9
2019,350,SHORTSPINE THORNYHEAD,1,434,0.19,21.15,111,90,1,51.59833,-179.25,542,23656002134e9
2019,350,SHORTSPINE THORNYHEAD,18,351,16.92,899.58,957,99,1,56.96833,-173.58,523,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,9,191,6.64,342.72,465,99,1,57.18667,-173.92,523,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,8,271,6.32,290.56,368,99,1,56.98667,-173.61167,523,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,19,344,13.58,701.15,981,99,1,57.225,-173.90833,523,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,12,340,6.58,451.26,823,0,1,57.00167,-173.63167,523,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,7,262,3.87,152.25,275,0,1,57.22167,-173.93,523,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,11,244,4.56,143.21,345,0,1,56.94667,-173.62833,523,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,17,156,10.37,360.05,590,0,1,57.09,-173.57333,523,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,4,204,3.17,146.37,185,0,1,56.99,-173.585,523,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,9,243,4.59,344.69,676,99,1,57.22167,-173.89833,523,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,8,274,5.13,156.68,244,99,1,56.99833,-173.69833,523,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,5,202,2.55,123.34,242,0,1,58.30833,-175.27333,521,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,17,229,3.98,156.66,669,99,1,58.49667,-175.2,521,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,10,175,2.64,87.23,330,0,1,58.30667,-175.30667,521,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,6,170,1.56,55.83,215,0,1,58.49167,-175.20667,521,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,13,203,6.39,265.41,540,99,1,58.305,-175.31,521,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,1,336,0.23,11.89,52,99,1,58.50333,-175.23333,521,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,10,200,5.23,187.75,359,99,1,58.37833,-175.11,521,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,15,181,15.39,471.87,460,99,1,58.31833,-175.40167,521,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,17,118,9.44,615.75,1109,99,1,58.44667,-175.63667,521,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,3,268,1.18,54.86,139,0,1,59.60833,-177.705,521,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,2,168,1.61,96.81,120,99,1,59.455,-178.02833,521,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,7,232,9.36,422.38,316,99,1,59.305,-177.72833,521,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,3,195,4.16,200.03,144,99,1,59.45833,-178.02333,521,2359100161e10
2019,350,SHORTSPINE THORNYHEAD,4,40516,2.92,9.85,13,100,2,54.36833,-165.99,519,23226003442e9
2019,350,SHORTSPINE THORNYHEAD,14,171,7.36,231.03,439,99,1,54.33167,-165.99667,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,6,171,5.04,167.15,199,99,1,54.54,-165.845,519,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,12,172,6.88,209.67,366,99,1,54.34,-165.97667,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,5,190,2.41,79.9,166,0,1,54.55167,-165.82667,519,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,9,172,3.77,106.88,255,99,1,54.325,-165.97,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,10,148,6.12,180.24,295,99,1,54.53,-165.82,519,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,15,195,8.34,233.85,421,99,1,54.34667,-165.97167,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,35,262,24.4,688.32,987,99,1,54.59,-165.84,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,8,164,5.94,303.7,409,99,1,54.57333,-166.31667,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,48,160,32.23,1916.13,2854,99,1,54.60667,-165.91167,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,15,251,10.11,444.73,660,99,1,54.56333,-166.35167,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,27,377,15.58,616.47,1068,99,1,54.55333,-166.69667,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,32,321,18.42,768.02,1334,99,1,54.55167,-166.385,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,42,386,28.06,1034.35,1548,99,1,54.54667,-166.78,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,32,274,22.35,903.02,1293,99,1,54.54,-166.40167,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,22,290,20.66,868.56,925,99,1,54.52667,-166.74833,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,25,270,19.24,884.52,1149,99,1,54.525,-166.36667,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,24,178,16.67,620.34,893,99,1,54.53833,-166.76833,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,35,561,31.91,1430.26,1569,99,1,54.55,-166.38833,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,34,380,25.07,1231.71,1670,99,1,54.56167,-166.195,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,19,285,14.36,616.46,816,99,1,54.56,-166.605,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,15,179,11.28,614.38,817,99,1,54.56833,-166.25833,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,38,249,16.29,423.82,989,99,1,54.56833,-166.74667,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,20,172,13.4,451.45,674,99,1,54.54833,-166.41667,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,28,156,14.43,462.83,898,99,1,54.55167,-166.755,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,18,168,11.69,504.42,777,99,1,54.54333,-166.355,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,30,190,16.22,546.08,1010,99,1,54.535,-166.71667,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,16,183,9.18,379.24,661,99,1,54.595,-167.04333,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,45,258,35.14,666.74,854,100,1,54.61,-167.09833,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,79,255,43.86,1631.29,2938,50,1,54.59333,-166.76833,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,1,218,0.49,6.92,14,0,1,54.57,-166.28667,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,16,193,12.47,448.71,576,99,1,54.565,-165.96167,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,22,162,11.78,678.45,1267,100,1,54.57667,-166.34667,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,85,241,55.87,2010.31,3058,100,1,54.60167,-166.73,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,43,219,27.42,954.99,1498,100,1,54.58167,-166.37833,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,34,249,17.28,462.11,909,100,1,54.56333,-166.78333,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,50,293,31.57,1348.31,2135,100,1,54.58667,-166.31833,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,6,378,3.94,103.12,157,100,1,54.555,-165.865,519,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,8,292,4.48,86.16,154,100,1,54.33833,-165.97,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,2,216,1.88,45.02,48,100,1,54.595,-165.84167,519,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,8,241,5.37,174.26,260,100,1,54.325,-165.98833,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,25,281,14.7,609.31,1036,100,1,54.595,-165.83667,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,64,435,42.73,1045.18,1565,0,1,54.59833,-166.295,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,18,183,12.14,470.86,698,100,1,54.58333,-165.85333,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,10,219,9.98,240.19,241,100,1,54.555,-166.20833,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,23,279,19.7,641.66,749,100,1,54.54333,-165.76833,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,107,417,86.1,2600.04,3231,100,1,54.61833,-166.16333,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,63,444,39.85,1368.6,2164,0,1,54.64667,-165.78,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,19,259,12.28,368.92,571,99,1,54.54167,-166.7,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,18,178,17.36,733.86,761,99,1,54.56333,-166.995,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,26,260,16.34,719.46,1145,0,1,54.545,-166.655,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,51,366,23.56,867.36,1878,0,1,54.55667,-166.26667,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,30,400,22.8,934.14,1229,0,1,54.53667,-166.59667,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,44,280,26.6,776.2,1284,0,1,54.55833,-166.34167,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,26,185,18.96,613.55,841,0,1,54.535,-166.73,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,35,181,20.38,625.09,1074,0,1,54.55333,-167.03,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,47,238,26.22,989.58,1774,0,1,54.53833,-166.60833,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,17,273,10.86,481.15,753,99,1,54.56,-166.235,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,22,163,13.52,612.95,997,99,1,54.54333,-166.70333,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,17,163,6.66,257.85,658,99,1,54.56333,-166.32333,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,17,186,6.4,297.19,789,99,1,54.53167,-166.65,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,31,264,19.16,761.44,1232,99,1,54.565,-166.30833,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,45,238,34.87,1333.12,1720,99,1,54.58833,-166.70333,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,40,295,32.12,784.45,977,99,1,54.58167,-166.35667,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,61,277,42.38,1542.03,2220,99,1,54.6,-166.7,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,54,254,44.64,1970.76,2384,99,1,54.59667,-166.34833,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,47,233,24.65,838.21,1598,99,1,54.58667,-166.73667,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,54,164,32.22,1501.54,2517,0,1,54.575,-166.39167,517,2.3520004092000002e+019
2020,350,SHORTSPINE THORNYHEAD,4,121,180.45,105.2,170,99,1,55.38333,-168.08333,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,2,211,747.91,2.48,50,0,1,55.23333,-167.85,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,13,194,890.32,176.99,428,95,1,55.06667,-167.63333,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,4,121,286.77,42.78,150,99,1,55.08333,-167.7,517,24195005822e9
2019,350,SHORTSPINE THORNYHEAD,2,307,2.1,116.74,111,99,1,52.27667,175.24167,543,23654002733e9
2019,350,SHORTSPINE THORNYHEAD,2,418,1.37,138.49,202,99,1,52.27,175.22167,543,23654002733e9
2019,350,SHORTSPINE THORNYHEAD,2,432,1.99,186.9,188,99,1,52.27167,175.22167,543,23654002733e9
2019,350,SHORTSPINE THORNYHEAD,57,478,40.31,1313.13,1857,0,1,54.60167,-166.215,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,16,375,11.64,416.41,572,0,1,54.61,-165.80167,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,55,280,35.84,1375.07,2110,0,1,54.61167,-166.18,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,21,410,18.19,494.81,571,50,1,54.6,-165.82667,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,55,356,38.67,1021.51,1453,100,1,54.605,-166.17,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,14,270,7.75,242.77,439,50,1,54.58167,-165.90167,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,22,294,15.23,311.56,450,0,1,54.56833,-166.235,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,8,226,5.39,103.08,153,0,1,54.56167,-165.885,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,21,210,8.99,320.4,748,100,1,54.68167,-166.62667,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,123,216,51.59,999.73,2384,100,1,54.825,-166.85667,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,20,205,10.83,204.88,378,100,1,54.535,-166.22833,517,23722004635e9
2019,350,SHORTSPINE THORNYHEAD,15,380,10.92,395.21,543,100,1,54.55167,-165.61167,517,23722004635e9
2020,350,SHORTSPINE THORNYHEAD,9,189,13.68,382.71,366,99,1,55.95,-168.75,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,19,168,38.28,859.76,1117,99,1,55.91667,-168.95,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,5,172,26.23,165.8,230,99,1,55.71667,-168.86667,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,7,237,4.36,276.02,290,99,1,55.91667,-168.93333,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,19,171,31.02,620.27,684,99,1,55.83333,-168.91667,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,12,182,107.9,330.48,646,99,1,55.73333,-168.83333,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,43,249,155.25,3305,2303,99,1,55.83333,-168.91667,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,24,160,82.16,482.69,1001,99,1,55.9,-168.93333,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,3,173,215.54,63.68,98,0,1,55.76667,-168.08333,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,7,160,81.36,200.36,395,99,1,55.36667,-168.05,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,32,183,NA,686.85,1308,99,1,55.2,-167.55,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,47,272,209.35,1064.68,2748,99,1,55.13333,-167.78333,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,24,176,869.32,385.7,1005,95,1,54.96667,-167.48333,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,59,166,256.09,1695.73,3867,99,1,54.86667,-167.35,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,12,262,311.99,170.61,767,95,1,55.05,-167.65,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,6,182,103.36,98.34,440,95,1,55.26667,-167.93333,517,2420700211e10
2019,350,SHORTSPINE THORNYHEAD,1,296,1.77,125,71,99,1,52.30167,174.37167,543,23654002733e9
2020,350,SHORTSPINE THORNYHEAD,7,270,17.25,189.97,317,99,1,55.28333,-167.96667,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,1,163,16.95,15.86,53,99,1,55.53333,-168.46667,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,6,183,NA,141.19,203,80,1,55.6,-168.78333,517,2420700211e10
2020,350,SHORTSPINE THORNYHEAD,1,160,3.8,135.4,51,99,1,60.23333,-178.81667,524,2420700211e10
2019,350,SHORTSPINE THORNYHEAD,13,254,12.54,253.48,263,99,1,54.56167,-165.83,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,11,195,8.86,397.99,494,0,1,54.545,-165.83833,519,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,8,159,3.76,200.78,427,99,1,54.325,-165.97,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,12,264,7.44,224.62,362,99,1,54.53167,-165.84333,519,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,23,258,14.7,457.27,715,99,1,54.355,-165.985,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,18,168,10.55,449.11,766,99,1,54.53833,-165.82,519,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,6,147,4.1,148.63,218,99,1,54.33333,-165.95833,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,6,246,4.26,92.32,130,99,1,54.54667,-165.83333,519,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,8,170,6.02,221.54,294,99,1,54.35,-165.975,517,2.3520004092000002e+019
2019,350,SHORTSPINE THORNYHEAD,19,206,11.76,364.78,589,0,1,54.55333,-165.82667,519,2.3520004092000002e+019
2020,350,SHORTSPINE THORNYHEAD,13,211,219.08,585.21,811,100,1,54.86667,-167.16667,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,10,412,796.15,278.08,719,100,1,54.93333,-167.36667,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,2,389,145.2,37.03,86,100,1,55.16667,-167.7,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,3,388,273.91,115.29,115,100,1,55,-167.45,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,8,351,3259.88,279.96,538,50,1,55.06667,-167.63333,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,2,376,617.13,69.24,182,100,1,54.96667,-167.41667,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,8,339,248,193.41,481,90,1,55.13333,-167.7,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,3,259,124,55.93,150,90,1,54.98333,-167.45,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,7,343,260.46,120.5,474,90,1,55.08333,-167.65,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,18,501,1582.78,551.52,1266,100,1,54.96667,-167.43333,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,4,355,96.5,85.25,237,100,1,55.1,-167.63333,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,20,365,339.22,409.19,1023,50,1,54.96667,-167.45,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,15,193,98.22,277.1,709,50,1,54.86667,-167.15,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,14,364,450.13,437.69,716,100,1,54.96667,-167.45,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,17,266,268.06,391.2,956,99,1,54.88333,-167.25,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,1,293,157.81,14.56,33,99,1,55.03333,-167.55,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,7,245,259.08,161.69,429,50,1,55.15,-167.73333,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,25,344,2678.56,716.4,1798,50,1,54.96667,-167.46667,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,23,279,383.87,536.46,1166,95,1,54.85,-167.2,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,19,285,317.45,356.78,1021,70,1,55.01667,-167.56667,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,25,162,294.68,632.08,1214,70,1,54.9,-167.28333,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,29,225,141.84,462.49,979,70,1,54.81667,-167.05,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,6,343,370.74,136.63,363,70,1,54.91667,-167.3,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,5,137,78.32,78.51,216,70,1,55,-167.5,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,16,289,722.08,413.59,958,70,1,54.93333,-167.35,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,5,325,176.34,91.63,225,70,1,55.06667,-167.65,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,5,259,208.59,100.06,301,70,1,55.2,-167.81667,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,2,208,154.33,40.42,106,80,1,55.23333,-167.85,517,24195005822e9
2019,350,SHORTSPINE THORNYHEAD,16,212,17.6,245.32,223,95,1,56.035,-169.435,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,12,202,7.33,233.01,381,95,1,55.68333,-168.87167,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,21,174,16.76,572.02,717,95,1,55.60667,-168.77167,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,10,131,6.68,603.16,903,95,1,55.69667,-168.86667,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,19,220,11.62,416.04,680,95,1,55.61,-168.76667,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,11,250,7.89,127.83,178,95,1,55.64,-168.83667,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,26,212,12.22,228.37,486,95,1,55.605,-168.775,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,8,181,3.4,47.37,111,95,1,55.70333,-168.86667,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,3,205,1.08,32.2,89,95,1,55.51,-168.345,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,69,267,46.86,1144.52,1685,95,1,55.24833,-167.89833,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,13,168,9.38,437.38,606,0,1,55.07333,-167.685,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,31,170,30.22,1718.68,1763,0,1,54.965,-167.545,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,30,200,13.32,595.97,1342,95,1,55.11333,-167.795,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,26,199,12.74,373.83,763,95,1,54.95333,-167.53833,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,28,174,11.45,559.55,1368,95,1,55.14,-167.80333,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,26,185,24.08,1052.15,1136,95,1,54.98667,-167.575,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,34,197,15.35,589,1305,95,1,54.83167,-167.30333,517,23381003367e9
2020,350,SHORTSPINE THORNYHEAD,6,273,296.46,180.69,402,95,1,55.1,-167.71667,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,14,216,505.06,374.64,688,90,1,54.96667,-167.5,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,2,210,143.92,17.44,87,90,1,55.1,-167.71667,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,4,204,153.97,59,203,90,1,55.26667,-167.88333,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,21,295,651.14,543.04,1377,95,1,55.1,-167.71667,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,3,119,459.52,62.66,247,95,1,54.98333,-167.48333,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,3,209,193.52,112.36,139,90,1,55.1,-167.68333,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,9,218,254.86,139.63,353,90,1,54.98333,-167.48333,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,7,75,401.85,284.42,851,90,1,54.86667,-167.21667,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,3,124,120.69,94.46,253,95,1,55.03333,-167.55,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,1,213,1505.85,82.8,47,95,1,55.18333,-167.75,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,5,141,633.59,72.65,343,90,1,55.18333,-167.78333,517,24195005822e9
2020,350,SHORTSPINE THORNYHEAD,6,234,967.22,123.72,412,90,1,55.03333,-167.6,517,24195005822e9
2019,350,SHORTSPINE THORNYHEAD,19,202,12.66,452.87,680,75,1,55.045,-167.66667,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,12,213,8.95,318.62,427,50,1,54.89333,-167.36833,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,9,135,6.39,436.35,615,75,1,55.07167,-167.71667,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,6,199,4.12,129.19,188,75,1,55.25833,-167.90167,517,23381003367e9
2019,350,SHORTSPINE THORNYHEAD,13,201,3.86,112.32,378,50,1,55.06333,-167.71,517,23381003367e9
