species_code,year,length,frequency,source
30020,2004,32,7806,AI survey
30020,2004,32,69232,AI survey
30020,2004,33,46044,AI survey
30020,2004,33,657434,AI survey
30020,2004,33,122538,AI survey
30020,2004,33,97001,AI survey
30020,2004,33,69761,AI survey
30020,2004,33,96491,AI survey
30020,2004,33,10526,AI survey
30020,2004,33,41124,AI survey
30020,2004,33,31727,AI survey
30020,2004,33,125663,AI survey
30020,2004,33,18223,AI survey
30020,2004,33,57743,AI survey
30020,2004,33,122655,AI survey
30020,2004,34,61152,AI survey
30020,2004,34,642031,AI survey
30020,2004,34,16139,AI survey
30020,2004,34,32117,AI survey
30020,2004,34,24927,AI survey
30020,2004,34,86370,AI survey
30020,2004,34,31577,AI survey
30020,2004,34,8225,AI survey
30020,2004,34,4395,AI survey
30020,2004,34,73688,AI survey
30020,2004,34,87008,AI survey
30020,2004,34,5945,AI survey
30020,2004,34,105863,AI survey
30020,2004,34,3225,AI survey
30020,2004,34,83387,AI survey
30020,2004,35,2210,AI survey
30020,2004,35,30576,AI survey
30020,2004,35,478448,AI survey
30020,2004,35,122538,AI survey
30020,2004,35,43433,AI survey
30020,2004,35,16618,AI survey
30020,2004,35,12052,AI survey
30020,2004,35,98197,AI survey
30020,2004,35,10526,AI survey
30020,2004,35,32899,AI survey
30020,2004,35,19055,AI survey
30020,2004,35,18903,AI survey
30020,2004,35,89853,AI survey
30020,2004,35,32817,AI survey
30020,2004,35,76991,AI survey
30020,2004,35,6449,AI survey
30020,2004,35,113871,AI survey
30020,2004,36,31742,AI survey
30020,2004,36,345823,AI survey
30020,2004,36,64557,AI survey
30020,2004,36,53243,AI survey
30020,2004,36,36526,AI survey
30020,2004,36,141317,AI survey
30020,2004,36,21052,AI survey
30020,2004,36,24674,AI survey
30020,2004,36,17299,AI survey
30020,2004,36,19992,AI survey
30020,2004,36,52022,AI survey
30020,2004,36,28872,AI survey
30020,2004,36,3225,AI survey
30020,2004,36,98029,AI survey
30020,2004,37,32572,AI survey
30020,2004,37,351591,AI survey
30020,2004,37,80696,AI survey
30020,2004,37,32974,AI survey
30020,2004,37,36526,AI survey
30020,2004,37,6026,AI survey
30020,2004,37,92570,AI survey
30020,2004,37,21052,AI survey
30020,2004,37,21239,AI survey
30020,2004,37,9452,AI survey
30020,2004,37,90043,AI survey
30020,2004,37,18610,AI survey
30020,2004,37,9624,AI survey
30020,2004,37,86241,AI survey
30020,2004,38,18161,AI survey
30020,2004,38,524298,AI survey
30020,2004,38,80696,AI survey
30020,2004,38,31261,AI survey
30020,2004,38,11599,AI survey
30020,2004,38,6026,AI survey
30020,2004,38,54331,AI survey
30020,2004,38,8225,AI survey
30020,2004,38,8490,AI survey
30020,2004,38,27494,AI survey
30020,2004,38,38351,AI survey
30020,2004,38,29422,AI survey
30020,2004,38,174722,AI survey
30020,2004,39,9660,AI survey
30020,2004,39,558231,AI survey
30020,2004,39,48418,AI survey
30020,2004,39,96352,AI survey
30020,2004,39,53887,AI survey
30020,2004,39,10526,AI survey
30020,2004,39,42919,AI survey
30020,2004,39,19561,AI survey
30020,2004,39,39606,AI survey
30020,2004,39,5945,AI survey
30020,2004,39,9624,AI survey
30020,2004,39,7806,AI survey
30020,2004,39,100395,AI survey
30020,2004,40,428052,AI survey
30020,2004,40,21073,AI survey
30020,2004,40,44289,AI survey
30020,2004,40,51099,AI survey
30020,2004,40,10526,AI survey
30020,2004,40,8225,AI survey
30020,2004,40,30804,AI survey
30020,2004,40,45967,AI survey
30020,2004,40,37252,AI survey
30020,2004,40,11891,AI survey
30020,2004,40,38496,AI survey
30020,2004,40,3225,AI survey
30020,2004,40,90260,AI survey
30020,2004,40,96342,AI survey
30020,2004,40,13567,AI survey
30020,2004,41,15312,AI survey
30020,2004,41,375536,AI survey
30020,2004,41,57981,AI survey
30020,2004,41,32117,AI survey
30020,2004,41,11599,AI survey
30020,2004,41,23361,AI survey
30020,2004,41,10526,AI survey
30020,2004,41,40315,AI survey
30020,2004,41,10540,AI survey
30020,2004,41,30440,AI survey
30020,2004,41,6626,AI survey
30020,2004,41,66378,AI survey
30020,2004,42,19946,AI survey
30020,2004,42,293152,AI survey
30020,2004,42,16139,AI survey
30020,2004,42,51530,AI survey
30020,2004,42,16618,AI survey
30020,2004,42,54331,AI survey
30020,2004,42,21052,AI survey
30020,2004,42,8640,AI survey
30020,2004,42,9021,AI survey
30020,2004,42,30248,AI survey
30020,2004,42,9987,AI survey
30020,2004,42,161800,AI survey
30020,2004,42,19248,AI survey
30020,2004,42,7806,AI survey
30020,2004,43,36316,AI survey
30020,2004,43,242079,AI survey
30020,2004,43,16139,AI survey
30020,2004,43,55605,AI survey
30020,2004,43,11599,AI survey
30020,2004,43,18110,AI survey
30020,2004,43,21052,AI survey
30020,2004,43,27545,AI survey
30020,2004,43,30532,AI survey
30020,2004,43,18024,AI survey
30020,2004,43,121977,AI survey
30020,2004,43,28872,AI survey
30020,2004,43,12898,AI survey
30020,2004,44,24697,AI survey
30020,2004,44,206512,AI survey
30020,2004,44,74656,AI survey
30020,2004,44,67245,AI survey
30020,2004,44,4938,AI survey
30020,2004,44,21052,AI survey
30020,2004,44,35039,AI survey
30020,2004,44,29013,AI survey
30020,2004,44,22974,AI survey
30020,2004,44,10595,AI survey
30020,2004,44,15321,AI survey
30020,2004,44,3225,AI survey
30020,2004,44,13567,AI survey
30020,2004,45,25989,AI survey
30020,2004,45,231202,AI survey
30020,2004,45,16139,AI survey
30020,2004,45,33298,AI survey
30020,2004,45,42553,AI survey
30020,2004,45,31577,AI survey
30020,2004,45,31471,AI survey
30020,2004,45,10540,AI survey
30020,2004,45,12120,AI survey
30020,2004,45,4994,AI survey
30020,2004,45,103249,AI survey
30020,2004,45,6198,AI survey
30020,2004,46,12290,AI survey
30020,2004,46,214538,AI survey
30020,2004,46,28991,AI survey
30020,2004,46,27862,AI survey
30020,2004,46,21052,AI survey
30020,2004,46,27001,AI survey
30020,2004,46,29013,AI survey
30020,2004,46,8522,AI survey
30020,2004,46,52224,AI survey
30020,2004,46,9624,AI survey
30020,2004,46,9674,AI survey
30020,2004,47,8610,AI survey
30020,2004,47,10114,AI survey
30020,2004,47,169104,AI survey
30020,2004,47,57981,AI survey
30020,2004,47,22631,AI survey
30020,2004,47,19504,AI survey
30020,2004,47,42103,AI survey
30020,2004,47,14386,AI survey
30020,2004,47,35216,AI survey
30020,2004,47,9624,AI survey
30020,2004,48,15242,AI survey
30020,2004,48,4916,AI survey
30020,2004,48,131532,AI survey
30020,2004,48,11316,AI survey
30020,2004,48,9752,AI survey
30020,2004,48,21052,AI survey
30020,2004,48,36106,AI survey
30020,2004,48,102761,AI survey
30020,2004,48,9624,AI survey
30020,2004,48,2973,AI survey
30020,2004,49,6158,AI survey
30020,2004,49,8934,AI survey
30020,2004,49,134451,AI survey
30020,2004,49,28991,AI survey
30020,2004,49,8309,AI survey
30020,2004,49,14878,AI survey
30020,2004,49,8265,AI survey
30020,2004,49,4994,AI survey
30020,2004,49,52224,AI survey
30020,2004,49,13567,AI survey
30020,2004,50,73671,AI survey
30020,2004,50,6925,AI survey
30020,2004,50,11316,AI survey
30020,2004,50,4395,AI survey
30020,2004,50,8897,AI survey
30020,2004,50,3225,AI survey
30020,2004,50,34017,AI survey
30020,2004,51,2935,AI survey
30020,2004,51,23499,AI survey
30020,2004,51,16675,AI survey
30020,2004,51,5126,AI survey
30020,2004,51,4588,AI survey
30020,2004,51,52224,AI survey
30020,2004,51,2126,AI survey
30020,2004,52,3223,AI survey
30020,2004,52,7207,AI survey
30020,2004,52,94132,AI survey
30020,2004,52,5008,AI survey
30020,2004,52,4245,AI survey
30020,2004,52,19895,AI survey
30020,2004,52,19248,AI survey
30020,2004,53,3223,AI survey
30020,2004,53,2740,AI survey
30020,2004,53,69956,AI survey
30020,2004,53,8358,AI survey
30020,2004,53,9572,AI survey
30020,2004,53,13178,AI survey
30020,2004,53,49337,AI survey
30020,2004,54,2011,AI survey
30020,2004,54,44153,AI survey
30020,2004,54,4994,AI survey
30020,2004,54,15321,AI survey
30020,2004,54,4581,AI survey
30020,2004,55,2681,AI survey
30020,2004,55,16675,AI survey
30020,2004,55,9752,AI survey
30020,2004,55,4994,AI survey
30020,2004,55,15321,AI survey
30020,2004,56,23499,AI survey
30020,2004,56,5149,AI survey
30020,2004,56,9846,AI survey
30020,2004,57,12191,AI survey
30020,2004,57,28991,AI survey
30020,2004,57,3921,AI survey
30020,2004,58,24644,AI survey
30020,2004,58,4245,AI survey
30020,2004,58,15842,AI survey
30020,2004,59,24644,AI survey
30020,2004,59,39790,AI survey
30020,2004,59,2126,AI survey
30020,2004,59,13567,AI survey
30020,2004,60,10991,AI survey
30020,2004,60,17008,AI survey
30020,2004,61,24644,AI survey
30020,2004,61,10991,AI survey
30020,2004,61,19895,AI survey
30020,2004,65,24644,AI survey
30020,2004,67,3921,AI survey
30020,2004,67,15842,AI survey
30020,2006,7,11693,AI survey
30020,2006,8,19642,AI survey
30020,2006,10,18616,AI survey
30020,2006,11,11276,AI survey
30020,2006,11,39284,AI survey
30020,2006,11,6185,AI survey
30020,2006,12,7545,AI survey
30020,2006,12,39284,AI survey
30020,2006,13,39284,AI survey
30020,2006,13,12697,AI survey
30020,2006,13,18721,AI survey
30020,2006,13,10000,AI survey
30020,2006,14,12697,AI survey
30020,2006,14,7771,AI survey
30020,2006,14,19642,AI survey
30020,2006,15,39318,AI survey
30020,2006,15,6022,AI survey
30020,2006,15,6196,AI survey
30020,2006,15,68391,AI survey
30020,2006,15,53167,AI survey
30020,2006,16,45796,AI survey
30020,2006,16,12697,AI survey
30020,2006,16,14528,AI survey
30020,2006,17,101578,AI survey
30020,2006,17,62572,AI survey
30020,2006,17,3027,AI survey
30020,2006,17,4809,AI survey
30020,2006,17,39284,AI survey
30020,2006,18,18556,AI survey
30020,2006,18,132994,AI survey
30020,2006,18,102603,AI survey
30020,2006,18,9719,AI survey
30020,2006,18,196422,AI survey
30020,2006,19,88881,AI survey
30020,2006,19,109216,AI survey
30020,2006,19,74885,AI survey
30020,2006,19,98211,AI survey
30020,2006,19,10345,AI survey
30020,2006,19,19337,AI survey
30020,2006,20,52753,AI survey
30020,2006,20,145838,AI survey
30020,2006,20,107120,AI survey
30020,2006,20,138482,AI survey
30020,2006,20,65850,AI survey
30020,2006,20,30639,AI survey
30020,2006,20,19258,AI survey
30020,2006,20,3027,AI survey
30020,2006,21,9629,AI survey
30020,2006,21,240652,AI survey
30020,2006,21,30243,AI survey
30020,2006,21,157137,AI survey
30020,2006,21,61525,AI survey
30020,2006,21,24247,AI survey
30020,2006,21,6127,AI survey
30020,2006,21,120632,AI survey
30020,2006,22,67404,AI survey
30020,2006,22,29700,AI survey
30020,2006,22,6563,AI survey
30020,2006,22,131686,AI survey
30020,2006,22,283028,AI survey
30020,2006,22,237466,AI survey
30020,2006,22,58895,AI survey
30020,2006,22,6185,AI survey
30020,2006,22,234992,AI survey
30020,2006,22,15142,AI survey
30020,2006,22,20690,AI survey
30020,2006,23,67404,AI survey
30020,2006,23,80557,AI survey
30020,2006,23,39217,AI survey
30020,2006,23,94902,AI survey
30020,2006,23,233042,AI survey
30020,2006,23,26252,AI survey
30020,2006,23,6196,AI survey
30020,2006,23,50538,AI survey
30020,2006,23,30501,AI survey
30020,2006,23,281470,AI survey
30020,2006,23,350706,AI survey
30020,2006,24,300841,AI survey
30020,2006,24,6185,AI survey
30020,2006,24,147233,AI survey
30020,2006,24,82894,AI survey
30020,2006,24,131033,AI survey
30020,2006,24,18134,AI survey
30020,2006,24,100284,AI survey
30020,2006,24,5605,AI survey
30020,2006,24,86662,AI survey
30020,2006,24,353086,AI survey
30020,2006,24,27429,AI survey
30020,2006,24,35022,AI survey
30020,2006,24,106958,AI survey
30020,2006,25,153331,AI survey
30020,2006,25,6196,AI survey
30020,2006,25,170720,AI survey
30020,2006,25,14862,AI survey
30020,2006,25,16067,AI survey
30020,2006,25,301491,AI survey
30020,2006,25,39550,AI survey
30020,2006,25,202212,AI survey
30020,2006,25,314684,AI survey
30020,2006,25,46492,AI survey
30020,2006,25,373748,AI survey
30020,2006,25,378600,AI survey
30020,2006,25,111213,AI survey
30020,2006,25,17890,AI survey
30020,2006,26,248930,AI survey
30020,2006,26,11209,AI survey
30020,2006,26,42782,AI survey
30020,2006,26,173637,AI survey
30020,2006,26,250358,AI survey
30020,2006,26,17350,AI survey
30020,2006,26,47797,AI survey
30020,2006,26,6196,AI survey
30020,2006,26,96632,AI survey
30020,2006,26,251896,AI survey
30020,2006,26,362584,AI survey
30020,2006,26,358954,AI survey
30020,2006,26,478905,AI survey
30020,2006,26,62009,AI survey
30020,2006,27,64201,AI survey
30020,2006,27,17350,AI survey
30020,2006,27,129593,AI survey
30020,2006,27,252688,AI survey
30020,2006,27,211841,AI survey
30020,2006,27,395098,AI survey
30020,2006,27,3507,AI survey
30020,2006,27,107121,AI survey
30020,2006,27,68126,AI survey
30020,2006,27,17890,AI survey
30020,2006,27,497569,AI survey
30020,2006,27,49726,AI survey
30020,2006,27,333751,AI survey
30020,2006,27,16814,AI survey
30020,2006,27,130311,AI survey
30020,2006,28,567768,AI survey
30020,2006,28,42089,AI survey
30020,2006,28,579468,AI survey
30020,2006,28,3797,AI survey
30020,2006,28,182252,AI survey
30020,2006,28,5605,AI survey
30020,2006,28,67045,AI survey
30020,2006,28,72934,AI survey
30020,2006,28,122918,AI survey
30020,2006,28,216270,AI survey
30020,2006,28,131862,AI survey
30020,2006,28,43235,AI survey
30020,2006,28,163696,AI survey
30020,2006,28,11078,AI survey
30020,2006,28,147236,AI survey
30020,2006,29,28941,AI survey
30020,2006,29,149996,AI survey
30020,2006,29,381513,AI survey
30020,2006,29,36600,AI survey
30020,2006,29,577687,AI survey
30020,2006,29,3507,AI survey
30020,2006,29,134565,AI survey
30020,2006,29,282931,AI survey
30020,2006,29,77033,AI survey
30020,2006,29,8675,AI survey
30020,2006,29,225956,AI survey
30020,2006,29,85654,AI survey
30020,2006,29,5605,AI survey
30020,2006,29,34538,AI survey
30020,2006,29,139379,AI survey
30020,2006,30,17264,AI survey
30020,2006,30,491162,AI survey
30020,2006,30,3507,AI survey
30020,2006,30,50764,AI survey
30020,2006,30,168361,AI survey
30020,2006,30,137762,AI survey
30020,2006,30,38517,AI survey
30020,2006,30,581752,AI survey
30020,2006,30,222840,AI survey
30020,2006,30,40852,AI survey
30020,2006,30,8779,AI survey
30020,2006,30,115732,AI survey
30020,2006,30,33575,AI survey
30020,2006,30,255012,AI survey
30020,2006,30,206039,AI survey
30020,2006,31,43793,AI survey
30020,2006,31,48146,AI survey
30020,2006,31,97483,AI survey
30020,2006,31,97217,AI survey
30020,2006,31,76788,AI survey
30020,2006,31,540586,AI survey
30020,2006,31,220285,AI survey
30020,2006,31,28353,AI survey
30020,2006,31,362525,AI survey
30020,2006,31,138185,AI survey
30020,2006,31,34408,AI survey
30020,2006,31,115368,AI survey
30020,2006,31,93607,AI survey
30020,2006,32,399312,AI survey
30020,2006,32,177397,AI survey
30020,2006,32,29700,AI survey
30020,2006,32,178827,AI survey
30020,2006,32,261600,AI survey
30020,2006,32,50764,AI survey
30020,2006,32,11209,AI survey
30020,2006,32,8779,AI survey
30020,2006,32,101626,AI survey
30020,2006,32,33711,AI survey
30020,2006,32,3507,AI survey
30020,2006,32,500211,AI survey
30020,2006,32,4882,AI survey
30020,2006,32,8122,AI survey
30020,2006,32,156378,AI survey
30020,2006,32,123615,AI survey
30020,2006,33,172302,AI survey
30020,2006,33,116433,AI survey
30020,2006,33,19258,AI survey
30020,2006,33,29309,AI survey
30020,2006,33,190986,AI survey
30020,2006,33,238940,AI survey
30020,2006,33,11659,AI survey
30020,2006,33,168749,AI survey
30020,2006,33,41384,AI survey
30020,2006,33,11209,AI survey
30020,2006,33,43374,AI survey
30020,2006,33,467737,AI survey
30020,2006,33,386711,AI survey
30020,2006,33,107121,AI survey
30020,2006,34,8779,AI survey
30020,2006,34,139717,AI survey
30020,2006,34,3507,AI survey
30020,2006,34,52510,AI survey
30020,2006,34,365589,AI survey
30020,2006,34,132587,AI survey
30020,2006,34,77459,AI survey
30020,2006,34,11209,AI survey
30020,2006,34,175414,AI survey
30020,2006,34,4882,AI survey
30020,2006,34,209834,AI survey
30020,2006,34,144189,AI survey
30020,2006,34,69398,AI survey
30020,2006,34,122707,AI survey
30020,2006,34,78097,AI survey
30020,2006,35,162409,AI survey
30020,2006,35,32344,AI survey
30020,2006,35,115368,AI survey
30020,2006,35,3781,AI survey
30020,2006,35,128189,AI survey
30020,2006,35,134983,AI survey
30020,2006,35,29562,AI survey
30020,2006,35,436489,AI survey
30020,2006,35,101911,AI survey
30020,2006,35,46629,AI survey
30020,2006,35,3507,AI survey
30020,2006,35,28243,AI survey
30020,2006,35,140729,AI survey
30020,2006,35,5605,AI survey
30020,2006,35,52049,AI survey
30020,2006,36,78842,AI survey
30020,2006,36,85221,AI survey
30020,2006,36,60637,AI survey
30020,2006,36,102128,AI survey
30020,2006,36,459572,AI survey
30020,2006,36,72537,AI survey
30020,2006,36,40187,AI survey
30020,2006,36,34237,AI survey
30020,2006,36,86453,AI survey
30020,2006,36,7014,AI survey
30020,2006,36,18567,AI survey
30020,2006,36,24441,AI survey
30020,2006,36,21663,AI survey
30020,2006,37,58814,AI survey
30020,2006,37,10100,AI survey
30020,2006,37,170441,AI survey
30020,2006,37,24774,AI survey
30020,2006,37,3789,AI survey
30020,2006,37,105882,AI survey
30020,2006,37,8718,AI survey
30020,2006,37,3507,AI survey
30020,2006,37,17558,AI survey
30020,2006,37,97498,AI survey
30020,2006,37,425294,AI survey
30020,2006,37,58895,AI survey
30020,2006,37,49437,AI survey
30020,2006,37,29326,AI survey
30020,2006,37,22838,AI survey
30020,2006,38,54392,AI survey
30020,2006,38,55705,AI survey
30020,2006,38,59913,AI survey
30020,2006,38,29848,AI survey
30020,2006,38,14319,AI survey
30020,2006,38,66529,AI survey
30020,2006,38,52049,AI survey
30020,2006,38,287769,AI survey
30020,2006,38,18118,AI survey
30020,2006,38,3781,AI survey
30020,2006,38,8779,AI survey
30020,2006,38,198198,AI survey
30020,2006,38,3507,AI survey
30020,2006,38,18514,AI survey
30020,2006,38,28022,AI survey
30020,2006,38,5605,AI survey
30020,2006,39,330873,AI survey
30020,2006,39,18514,AI survey
30020,2006,39,3507,AI survey
30020,2006,39,44249,AI survey
30020,2006,39,14495,AI survey
30020,2006,39,32494,AI survey
30020,2006,39,30149,AI survey
30020,2006,39,35193,AI survey
30020,2006,39,90605,AI survey
30020,2006,39,9887,AI survey
30020,2006,39,151894,AI survey
30020,2006,39,8675,AI survey
30020,2006,39,165729,AI survey
30020,2006,40,28353,AI survey
30020,2006,40,37438,AI survey
30020,2006,40,21663,AI survey
30020,2006,40,33090,AI survey
30020,2006,40,19455,AI survey
30020,2006,40,19775,AI survey
30020,2006,40,20199,AI survey
30020,2006,40,14163,AI survey
30020,2006,40,361507,AI survey
30020,2006,40,3507,AI survey
30020,2006,40,99198,AI survey
30020,2006,40,1890,AI survey
30020,2006,40,47128,AI survey
30020,2006,41,9866,AI survey
30020,2006,41,10681,AI survey
30020,2006,41,69639,AI survey
30020,2006,41,1890,AI survey
30020,2006,41,28407,AI survey
30020,2006,41,19775,AI survey
30020,2006,41,24441,AI survey
30020,2006,41,40271,AI survey
30020,2006,41,28353,AI survey
30020,2006,41,14163,AI survey
30020,2006,41,10100,AI survey
30020,2006,41,325510,AI survey
30020,2006,41,9487,AI survey
30020,2006,41,21845,AI survey
30020,2006,42,156059,AI survey
30020,2006,42,43176,AI survey
30020,2006,42,29746,AI survey
30020,2006,42,8675,AI survey
30020,2006,42,118127,AI survey
30020,2006,42,30135,AI survey
30020,2006,42,1890,AI survey
30020,2006,42,33380,AI survey
30020,2006,42,53883,AI survey
30020,2006,42,9887,AI survey
30020,2006,42,12697,AI survey
30020,2006,43,38502,AI survey
30020,2006,43,201903,AI survey
30020,2006,43,3125,AI survey
30020,2006,43,9887,AI survey
30020,2006,43,8675,AI survey
30020,2006,43,1890,AI survey
30020,2006,43,119113,AI survey
30020,2006,43,34132,AI survey
30020,2006,43,32494,AI survey
30020,2006,43,23954,AI survey
30020,2006,43,30136,AI survey
30020,2006,43,146358,AI survey
30020,2006,44,6524,AI survey
30020,2006,44,109649,AI survey
30020,2006,44,253636,AI survey
30020,2006,44,12318,AI survey
30020,2006,44,21663,AI survey
30020,2006,44,48826,AI survey
30020,2006,44,5488,AI survey
30020,2006,44,56814,AI survey
30020,2006,44,5944,AI survey
30020,2006,44,11628,AI survey
30020,2006,44,20199,AI survey
30020,2006,45,44122,AI survey
30020,2006,45,70365,AI survey
30020,2006,45,12307,AI survey
30020,2006,45,28407,AI survey
30020,2006,45,225428,AI survey
30020,2006,45,5702,AI survey
30020,2006,45,10831,AI survey
30020,2006,45,5813,AI survey
30020,2006,45,33383,AI survey
30020,2006,46,174029,AI survey
30020,2006,46,19649,AI survey
30020,2006,46,19775,AI survey
30020,2006,46,17409,AI survey
30020,2006,46,37443,AI survey
30020,2006,46,87622,AI survey
30020,2006,46,122787,AI survey
30020,2006,46,9764,AI survey
30020,2006,47,173210,AI survey
30020,2006,47,35411,AI survey
30020,2006,47,41258,AI survey
30020,2006,47,9866,AI survey
30020,2006,47,10325,AI survey
30020,2006,47,84368,AI survey
30020,2006,47,18942,AI survey
30020,2006,47,33569,AI survey
30020,2006,47,11004,AI survey
30020,2006,48,10100,AI survey
30020,2006,48,120010,AI survey
30020,2006,48,11282,AI survey
30020,2006,48,11004,AI survey
30020,2006,48,57443,AI survey
30020,2006,48,9887,AI survey
30020,2006,48,9913,AI survey
30020,2006,48,120100,AI survey
30020,2006,48,11660,AI survey
30020,2006,49,47128,AI survey
30020,2006,49,30290,AI survey
30020,2006,49,6022,AI survey
30020,2006,49,63015,AI survey
30020,2006,49,11593,AI survey
30020,2006,49,49736,AI survey
30020,2006,49,19005,AI survey
30020,2006,50,12379,AI survey
30020,2006,50,45097,AI survey
30020,2006,50,120814,AI survey
30020,2006,50,64972,AI survey
30020,2006,50,27098,AI survey
30020,2006,50,6524,AI survey
30020,2006,50,9887,AI survey
30020,2006,50,10325,AI survey
30020,2006,51,18616,AI survey
30020,2006,51,2881,AI survey
30020,2006,51,40271,AI survey
30020,2006,51,18175,AI survey
30020,2006,51,10905,AI survey
30020,2006,51,49511,AI survey
30020,2006,51,14555,AI survey
30020,2006,52,12411,AI survey
30020,2006,52,27263,AI survey
30020,2006,52,24001,AI survey
30020,2006,52,10325,AI survey
30020,2006,52,16690,AI survey
30020,2006,52,8080,AI survey
30020,2006,52,10831,AI survey
30020,2006,53,23815,AI survey
30020,2006,53,4500,AI survey
30020,2006,53,8675,AI survey
30020,2006,53,10831,AI survey
30020,2006,53,6022,AI survey
30020,2006,53,3173,AI survey
30020,2006,53,5944,AI survey
30020,2006,53,20629,AI survey
30020,2006,53,14485,AI survey
30020,2006,54,9887,AI survey
30020,2006,54,9913,AI survey
30020,2006,54,2917,AI survey
30020,2006,54,8708,AI survey
30020,2006,54,42094,AI survey
30020,2006,54,6022,AI survey
30020,2006,55,9088,AI survey
30020,2006,55,2924,AI survey
30020,2006,55,27828,AI survey
30020,2006,56,3704,AI survey
30020,2006,56,2917,AI survey
30020,2006,56,29107,AI survey
30020,2006,56,9487,AI survey
30020,2006,56,10345,AI survey
30020,2006,57,16690,AI survey
30020,2006,57,18616,AI survey
30020,2006,57,29107,AI survey
30020,2006,57,2881,AI survey
30020,2006,57,13442,AI survey
30020,2006,58,2924,AI survey
30020,2006,58,6806,AI survey
30020,2006,58,9088,AI survey
30020,2006,58,2881,AI survey
30020,2006,59,2924,AI survey
30020,2006,59,16690,AI survey
30020,2006,59,8675,AI survey
30020,2006,59,9368,AI survey
30020,2006,60,14263,AI survey
30020,2006,61,2892,AI survey
30020,2006,61,20629,AI survey
30020,2006,61,4460,AI survey
30020,2006,62,3926,AI survey
30020,2006,63,3704,AI survey
30020,2006,63,16690,AI survey
30020,2006,67,7258,AI survey
30020,2010,9,7746,AI survey
30020,2010,9,82991,AI survey
30020,2010,10,132409,AI survey
30020,2010,10,78137,AI survey
30020,2010,11,28221,AI survey
30020,2010,11,9001,AI survey
30020,2010,11,74127,AI survey
30020,2010,11,7951,AI survey
30020,2010,11,2800,AI survey
30020,2010,12,132409,AI survey
30020,2010,12,2800,AI survey
30020,2010,12,7183,AI survey
30020,2010,12,5408,AI survey
30020,2010,12,49251,AI survey
30020,2010,13,7183,AI survey
30020,2010,13,23237,AI survey
30020,2010,13,11492,AI survey
30020,2010,13,15616,AI survey
30020,2010,13,399110,AI survey
30020,2010,14,21548,AI survey
30020,2010,14,18001,AI survey
30020,2010,14,98836,AI survey
30020,2010,14,7746,AI survey
30020,2010,14,14327,AI survey
30020,2010,14,8842,AI survey
30020,2010,15,20908,AI survey
30020,2010,15,34477,AI survey
30020,2010,15,2800,AI survey
30020,2010,15,165982,AI survey
30020,2010,15,18001,AI survey
30020,2010,15,43096,AI survey
30020,2010,16,18466,AI survey
30020,2010,16,4720,AI survey
30020,2010,16,103431,AI survey
30020,2010,16,27002,AI survey
30020,2010,16,71826,AI survey
30020,2010,16,14020,AI survey
30020,2010,16,96528,AI survey
30020,2010,16,190691,AI survey
30020,2010,17,18001,AI survey
30020,2010,17,8419,AI survey
30020,2010,17,90989,AI survey
30020,2010,17,224264,AI survey
30020,2010,17,57461,AI survey
30020,2010,17,91939,AI survey
30020,2010,17,49379,AI survey
30020,2010,18,114282,AI survey
30020,2010,18,65147,AI survey
30020,2010,18,9001,AI survey
30020,2010,18,61826,AI survey
30020,2010,18,2800,AI survey
30020,2010,18,165982,AI survey
30020,2010,18,50278,AI survey
30020,2010,19,206535,AI survey
30020,2010,19,28731,AI survey
30020,2010,19,19639,AI survey
30020,2010,19,137908,AI survey
30020,2010,19,92739,AI survey
30020,2010,19,84277,AI survey
30020,2010,19,9001,AI survey
30020,2010,19,23164,AI survey
30020,2010,20,271292,AI survey
30020,2010,20,39026,AI survey
30020,2010,20,71826,AI survey
30020,2010,20,55539,AI survey
30020,2010,20,61826,AI survey
30020,2010,20,224264,AI survey
30020,2010,20,27002,AI survey
30020,2010,21,7951,AI survey
30020,2010,21,18001,AI survey
30020,2010,21,471353,AI survey
30020,2010,21,154484,AI survey
30020,2010,21,14327,AI survey
30020,2010,21,61826,AI survey
30020,2010,21,77882,AI survey
30020,2010,21,79009,AI survey
30020,2010,21,33658,AI survey
30020,2010,22,64644,AI survey
30020,2010,22,23164,AI survey
30020,2010,22,112359,AI survey
30020,2010,22,36002,AI survey
30020,2010,22,49379,AI survey
30020,2010,22,258434,AI survey
30020,2010,22,71422,AI survey
30020,2010,22,455508,AI survey
30020,2010,22,7951,AI survey
30020,2010,23,90005,AI survey
30020,2010,23,85120,AI survey
30020,2010,23,379712,AI survey
30020,2010,23,105311,AI survey
30020,2010,23,23164,AI survey
30020,2010,23,15903,AI survey
30020,2010,23,56180,AI survey
30020,2010,23,123652,AI survey
30020,2010,23,464373,AI survey
30020,2010,24,209962,AI survey
30020,2010,24,64644,AI survey
30020,2010,24,544104,AI survey
30020,2010,24,255953,AI survey
30020,2010,24,7951,AI survey
30020,2010,24,134055,AI survey
30020,2010,24,207012,AI survey
30020,2010,24,55539,AI survey
30020,2010,24,46329,AI survey
30020,2010,25,239370,AI survey
30020,2010,25,197671,AI survey
30020,2010,25,23854,AI survey
30020,2010,25,212186,AI survey
30020,2010,25,492460,AI survey
30020,2010,25,162010,AI survey
30020,2010,25,92739,AI survey
30020,2010,25,35913,AI survey
30020,2010,25,115822,AI survey
30020,2010,26,4720,AI survey
30020,2010,26,8193,AI survey
30020,2010,26,92657,AI survey
30020,2010,26,245916,AI survey
